"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"573748","23170","REGENCY_TEA_PLATE_ROSES",12,2011-11-01,1.65,14911,"EIRE"
"573748","23171","REGENCY_TEA_PLATE_GREEN",12,2011-11-01,1.65,14911,"EIRE"
"573748","23172","REGENCY_TEA_PLATE_PINK",12,2011-11-01,1.65,14911,"EIRE"
"573748","23174","REGENCY_SUGAR_BOWL_GREEN",12,2011-11-01,4.15,14911,"EIRE"
"573748","23175","REGENCY_MILK_JUG_PINK",12,2011-11-01,3.25,14911,"EIRE"
"573748","22423","REGENCY_CAKESTAND_3_TIER",3,2011-11-01,12.75,14911,"EIRE"
"573748","23497","CLASSIC_CHROME_BICYCLE_BELL",12,2011-11-01,1.45,14911,"EIRE"
"573748","23571","TRADITIONAL_NAUGHTS_&_CROSSES",24,2011-11-01,1.65,14911,"EIRE"
"573748","21790","VINTAGE_SNAP_CARDS",24,2011-11-01,0.85,14911,"EIRE"
"573748","23084","RABBIT_NIGHT_LIGHT",12,2011-11-01,2.08,14911,"EIRE"
"573748","22555","PLASTERS_IN_TIN_STRONGMAN",12,2011-11-01,1.65,14911,"EIRE"
"573748","22197","POPCORN_HOLDER",36,2011-11-01,0.85,14911,"EIRE"
"573748","22744","MAKE_YOUR_OWN_MONSOON_CARD_KIT",6,2011-11-01,2.95,14911,"EIRE"
"573748","22940","FELTCRAFT_CHRISTMAS_FAIRY",4,2011-11-01,4.25,14911,"EIRE"
"573748","22554","PLASTERS_IN_TIN_WOODLAND_ANIMALS",12,2011-11-01,1.65,14911,"EIRE"
"573748","20971","PINK_BLUE_FELT_CRAFT_TRINKET_BOX",12,2011-11-01,1.25,14911,"EIRE"
"573748","22271","FELTCRAFT_DOLL_ROSIE",6,2011-11-01,2.95,14911,"EIRE"
"573748","22273","FELTCRAFT_DOLL_MOLLY",6,2011-11-01,2.95,14911,"EIRE"
"573748","22274","FELTCRAFT_DOLL_EMILY",6,2011-11-01,2.95,14911,"EIRE"
"573748","22507","MEMO_BOARD_RETROSPOT__DESIGN",8,2011-11-01,4.95,14911,"EIRE"
"573748","23207","LUNCH_BAG_ALPHABET_DESIGN",10,2011-11-01,1.65,14911,"EIRE"
"573748","23583","LUNCH_BAG_PAISLEY_PARK",10,2011-11-01,1.65,14911,"EIRE"
"573748","23530","WALL_ART_ONLY_ONE_PERSON",6,2011-11-01,4.95,14911,"EIRE"
"573748","23531","WALL_ART_BIG_LOVE",3,2011-11-01,6.95,14911,"EIRE"
"573748","23541","WALL_ART_CLASSIC_PUDDINGS",2,2011-11-01,8.25,14911,"EIRE"
"573748","21770","OPEN_CLOSED_METAL_SIGN",1,2011-11-01,4.95,14911,"EIRE"
"573748","22048","BIRTHDAY_BANQUET_GIFT_WRAP",25,2011-11-01,0.42,14911,"EIRE"
"573748","22083","PAPER_CHAIN_KIT_RETROSPOT",12,2011-11-01,2.95,14911,"EIRE"
"573748","23230","WRAP_ALPHABET_DESIGN",25,2011-11-01,0.42,14911,"EIRE"
"573748","23546","WRAP_PAISLEY_PARK",25,2011-11-01,0.42,14911,"EIRE"
"573748","22037","ROBOT_BIRTHDAY_CARD",12,2011-11-01,0.42,14911,"EIRE"
"573748","22026","BANQUET_BIRTHDAY__CARD",12,2011-11-01,0.42,14911,"EIRE"
"573892","22423","REGENCY_CAKESTAND_3_TIER",7,2011-11-01,12.75,14911,"EIRE"
"573892","22182","CAKE_STAND_VICTORIAN_FILIGREE_SMALL",4,2011-11-01,4.95,14911,"EIRE"
"573892","23424","GINGHAM_RECIPE_BOOK_BOX",4,2011-11-01,4.95,14911,"EIRE"
"573892","22138","BAKING_SET_9_PIECE_RETROSPOT",6,2011-11-01,4.95,14911,"EIRE"
"573892","22617","BAKING_SET_SPACEBOY_DESIGN",3,2011-11-01,4.95,14911,"EIRE"
"573892","22139","RETROSPOT_TEA_SET_CERAMIC_11_PC",3,2011-11-01,4.95,14911,"EIRE"
"573892","22624","IVORY_KITCHEN_SCALES",2,2011-11-01,8.5,14911,"EIRE"
"573892","22625","RED_KITCHEN_SCALES",2,2011-11-01,8.5,14911,"EIRE"
"573892","22558","CLOTHES_PEGS_RETROSPOT_PACK_24",12,2011-11-01,1.65,14911,"EIRE"
"573892","22507","MEMO_BOARD_RETROSPOT__DESIGN",4,2011-11-01,4.95,14911,"EIRE"
"573892","22112","CHOCOLATE_HOT_WATER_BOTTLE",6,2011-11-01,4.95,14911,"EIRE"
"573892","23382","BOX_OF_6_CHRISTMAS_CAKE_DECORATIONS",4,2011-11-01,3.75,14911,"EIRE"
"573892","23454","THREE_MINI_HANGING_FRAMES",4,2011-11-01,4.15,14911,"EIRE"
"573892","23460","SWEETHEART_WALL_TIDY",2,2011-11-01,9.95,14911,"EIRE"
"573892","23492","VINTAGE_JINGLE_BELLS_WREATH",2,2011-11-01,8.25,14911,"EIRE"
"573892","23571","TRADITIONAL_NAUGHTS_&_CROSSES",12,2011-11-01,1.65,14911,"EIRE"
"573892","21524","DOORMAT_SPOTTY_HOME_SWEET_HOME",2,2011-11-01,8.25,14911,"EIRE"
"573892","21523","DOORMAT_FANCY_FONT_HOME_SWEET_HOME",2,2011-11-01,8.25,14911,"EIRE"
"573892","22941","CHRISTMAS_LIGHTS_10_REINDEER",6,2011-11-01,8.5,14911,"EIRE"
"573892","85048","15CM_CHRISTMAS_GLASS_BALL_20_LIGHTS",2,2011-11-01,7.95,14911,"EIRE"
"573892","23198","PANTRY_MAGNETIC__SHOPPING_LIST",12,2011-11-01,1.45,14911,"EIRE"
"573892","21108","FAIRY_CAKE_FLANNEL_ASSORTED_COLOUR",18,2011-11-01,0.79,14911,"EIRE"
"573892","22161","HEART_DECORATION_RUSTIC_HANGING",24,2011-11-01,0.19,14911,"EIRE"
"573892","22697","GREEN_REGENCY_TEACUP_AND_SAUCER",6,2011-11-01,2.95,14911,"EIRE"
"573892","22698","PINK_REGENCY_TEACUP_AND_SAUCER",6,2011-11-01,2.95,14911,"EIRE"
"573892","22699","ROSES_REGENCY_TEACUP_AND_SAUCER",6,2011-11-01,2.95,14911,"EIRE"
"573892","23175","REGENCY_MILK_JUG_PINK",4,2011-11-01,3.25,14911,"EIRE"
"573892","22111","SCOTTIE_DOG_HOT_WATER_BOTTLE",3,2011-11-01,4.95,14911,"EIRE"
"573892","22907","PACK_OF_20_NAPKINS_PANTRY_DESIGN",12,2011-11-01,0.85,14911,"EIRE"
"573892","21080","SET/20_RED_RETROSPOT_PAPER_NAPKINS",12,2011-11-01,0.85,14911,"EIRE"
"573892","21429","RED_GINGHAM_ROSE_JEWELLERY_BOX",8,2011-11-01,1.95,14911,"EIRE"
"573892","23118","PARISIENNE_JEWELLERY_DRAWER",2,2011-11-01,7.5,14911,"EIRE"
"573892","21704","BAG_250g_SWIRLY_MARBLES",12,2011-11-01,0.85,14911,"EIRE"
"573892","21912","VINTAGE_SNAKES_&_LADDERS",4,2011-11-01,3.75,14911,"EIRE"
"573892","22619","SET_OF_6_SOLDIER_SKITTLES",4,2011-11-01,3.75,14911,"EIRE"
"573892","23358","HOT_STUFF_HOT_WATER_BOTTLE",6,2011-11-01,3.75,14911,"EIRE"
"573892","22835","HOT_WATER_BOTTLE_I_AM_SO_POORLY",4,2011-11-01,4.95,14911,"EIRE"
"573892","84029E","RED_WOOLLY_HOTTIE_WHITE_HEART.",4,2011-11-01,4.25,14911,"EIRE"
"573892","22728","ALARM_CLOCK_BAKELIKE_PINK",4,2011-11-01,3.75,14911,"EIRE"
"573892","22727","ALARM_CLOCK_BAKELIKE_RED",4,2011-11-01,3.75,14911,"EIRE"
"573892","22726","ALARM_CLOCK_BAKELIKE_GREEN",4,2011-11-01,3.75,14911,"EIRE"
"573892","21428","SET3_BOOK_BOX_GREEN_GINGHAM_FLOWER",4,2011-11-01,4.25,14911,"EIRE"
"573892","22197","POPCORN_HOLDER",12,2011-11-01,0.85,14911,"EIRE"
"573892","85150","LADIES_&_GENTLEMEN_METAL_SIGN",6,2011-11-01,2.55,14911,"EIRE"
"574745","21619","4_VANILLA_BOTANICAL_CANDLES",12,2011-11-07,1.25,14911,"EIRE"
"574745","21824","PAINTED_METAL_STAR_WITH_HOLLY_BELLS",24,2011-11-07,0.39,14911,"EIRE"
"574745","22043","CHRISTMAS_CARD_SCREEN_PRINT",24,2011-11-07,0.19,14911,"EIRE"
"574745","22578","WOODEN_STAR_CHRISTMAS_SCANDINAVIAN",24,2011-11-07,0.29,14911,"EIRE"
"574745","22579","WOODEN_TREE_CHRISTMAS_SCANDINAVIAN",48,2011-11-07,0.29,14911,"EIRE"
"574745","22340","NOEL_GARLAND_PAINTED_ZINC",24,2011-11-07,0.39,14911,"EIRE"
"574745","22577","WOODEN_HEART_CHRISTMAS_SCANDINAVIAN",24,2011-11-07,0.29,14911,"EIRE"
"574745","35953","FOLKART_STAR_CHRISTMAS_DECORATIONS",48,2011-11-07,0.39,14911,"EIRE"
"574745","21992","VINTAGE_PAISLEY_STATIONERY_SET",12,2011-11-07,1.25,14911,"EIRE"
"574745","23264","SET_OF_3_WOODEN_SLEIGH_DECORATIONS",12,2011-11-07,1.25,14911,"EIRE"
"574745","22909","SET_OF_20_VINTAGE_CHRISTMAS_NAPKINS",12,2011-11-07,0.85,14911,"EIRE"
"574745","22734","SET_OF_6_RIBBONS_VINTAGE_CHRISTMAS",6,2011-11-07,2.89,14911,"EIRE"
"574745","21108","FAIRY_CAKE_FLANNEL_ASSORTED_COLOUR",18,2011-11-07,0.79,14911,"EIRE"
"574745","21817","GLITTER_CHRISTMAS_TREE",36,2011-11-07,0.39,14911,"EIRE"
"574745","C2","CARRIAGE",1,2011-11-07,50,14911,"EIRE"
"574841","84078A","SET/4_WHITE_RETRO_STORAGE_CUBES",8,2011-11-07,34.95,14156,"EIRE"
"574841","22580","ADVENT_CALENDAR_GINGHAM_SACK",3,2011-11-07,5.95,14156,"EIRE"
"574841","23320","GIANT_50'S_CHRISTMAS_CRACKER",12,2011-11-07,2.89,14156,"EIRE"
"574841","23311","VINTAGE_CHRISTMAS_STOCKING",6,2011-11-07,2.55,14156,"EIRE"
"574841","C2","CARRIAGE",1,2011-11-07,50,14156,"EIRE"
"574874","22578","WOODEN_STAR_CHRISTMAS_SCANDINAVIAN",264,2011-11-07,0.29,14911,"EIRE"
"574874","23314","VINTAGE_CHRISTMAS_TABLECLOTH",2,2011-11-07,12.5,14911,"EIRE"
"574874","21929","JUMBO_BAG_PINK_VINTAGE_PAISLEY",10,2011-11-07,2.08,14911,"EIRE"
"574874","20712","JUMBO_BAG_WOODLAND_ANIMALS",10,2011-11-07,2.08,14911,"EIRE"
"574874","23199","JUMBO_BAG_APPLES",10,2011-11-07,2.08,14911,"EIRE"
"574874","23536","WALL_ART_VILLAGE_SHOW",4,2011-11-07,5.95,14911,"EIRE"
"574874","23534","WALL_ART_STOP_FOR_TEA",3,2011-11-07,5.95,14911,"EIRE"
"574874","23541","WALL_ART_CLASSIC_PUDDINGS",2,2011-11-07,8.25,14911,"EIRE"
"574874","23532","WALL_ART_WORK_REST_AND_PLAY",3,2011-11-07,4.95,14911,"EIRE"
"574874","22593","CHRISTMAS_GINGHAM_STAR",12,2011-11-07,0.85,14911,"EIRE"
"574874","C2","CARRIAGE",1,2011-11-07,50,14911,"EIRE"
"574874","22594","CHRISTMAS_GINGHAM_TREE",12,2011-11-07,0.85,14911,"EIRE"
"574874","23314","VINTAGE_CHRISTMAS_TABLECLOTH",2,2011-11-07,12.5,14911,"EIRE"
"574938","22469","HEART_OF_WICKER_SMALL",12,2011-11-07,1.65,14911,"EIRE"
"574938","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",64,2011-11-07,2.55,14911,"EIRE"
"574938","22622","BOX_OF_VINTAGE_ALPHABET_BLOCKS",2,2011-11-07,11.95,14911,"EIRE"
"575486","22338","STAR_DECORATION_PAINTED_ZINC",96,2011-11-09,0.19,14911,"EIRE"
"575486","22339","CHRISTMAS_TREE_PAINTED_ZINC",96,2011-11-09,0.19,14911,"EIRE"
"575486","22086","PAPER_CHAIN_KIT_50'S_CHRISTMAS",24,2011-11-09,2.95,14911,"EIRE"
"575486","22952","60_CAKE_CASES_VINTAGE_CHRISTMAS",24,2011-11-09,0.55,14911,"EIRE"
"575486","72598","SET/12_TAPER_CANDLES",24,2011-11-09,0.85,14911,"EIRE"
"575486","23434","3_RAFFIA_RIBBONS_50'S_CHRISTMAS",20,2011-11-09,0.79,14911,"EIRE"
"575486","22943","CHRISTMAS_LIGHTS_10_VINTAGE_BAUBLES",24,2011-11-09,4.25,14911,"EIRE"
"575486","85048","15CM_CHRISTMAS_GLASS_BALL_20_LIGHTS",24,2011-11-09,6.95,14911,"EIRE"
"575486","84978","HANGING_HEART_JAR_T-LIGHT_HOLDER",36,2011-11-09,1.06,14911,"EIRE"
"575486","23144","ZINC_T-LIGHT_HOLDER_STARS_SMALL",36,2011-11-09,0.83,14911,"EIRE"
"575486","23250","VINTAGE_RED_TRIM_ENAMEL_BOWL",24,2011-11-09,1.25,14911,"EIRE"
"575486","23251","VINTAGE_RED_ENAMEL_TRIM_MUG",24,2011-11-09,1.25,14911,"EIRE"
"575486","23252","VINTAGE_RED_ENAMEL_TRIM_JUG",8,2011-11-09,3.75,14911,"EIRE"
"575486","23249","VINTAGE_RED_ENAMEL_TRIM_PLATE",12,2011-11-09,1.65,14911,"EIRE"
"575486","23168","CLASSIC_CAFE_SUGAR_DISPENSER",12,2011-11-09,1.25,14911,"EIRE"
"575486","23169","CLASSIC_GLASS_COOKIE_JAR",6,2011-11-09,4.15,14911,"EIRE"
"575486","22561","WOODEN_SCHOOL_COLOURING_SET",24,2011-11-09,1.65,14911,"EIRE"
"575486","84029E","RED_WOOLLY_HOTTIE_WHITE_HEART.",12,2011-11-09,4.25,14911,"EIRE"
"575486","21189","WHITE_HONEYCOMB_PAPER_GARLAND",12,2011-11-09,1.65,14911,"EIRE"
"575486","23489","VINTAGE_BELLS_GARLAND",18,2011-11-09,2.89,14911,"EIRE"
"575486","35961","FOLKART_ZINC_HEART_CHRISTMAS_DEC",24,2011-11-09,0.85,14911,"EIRE"
"575728","23475","WOODLAND_SMALL_PINK_FELT_HEART",12,2011-11-10,0.83,14911,"EIRE"
"575728","23479","WIRE_EGG_BASKET",4,2011-11-10,7.85,14911,"EIRE"
"575728","22577","WOODEN_HEART_CHRISTMAS_SCANDINAVIAN",24,2011-11-10,0.29,14911,"EIRE"
"575728","22944","CHRISTMAS_METAL_POSTCARD_WITH_BELLS",72,2011-11-10,0.39,14911,"EIRE"
"575728","23186","FRENCH_STYLE_STORAGE_JAR_CAFE",48,2011-11-10,0.29,14911,"EIRE"
"575728","79030D","TUMBLER_BAROQUE",12,2011-11-10,0.39,14911,"EIRE"
"575728","15056BL","EDWARDIAN_PARASOL_BLACK",3,2011-11-10,5.95,14911,"EIRE"
"575728","20679","EDWARDIAN_PARASOL_RED",3,2011-11-10,5.95,14911,"EIRE"
"575728","15056P","EDWARDIAN_PARASOL_PINK",3,2011-11-10,5.95,14911,"EIRE"
"575728","15056N","EDWARDIAN_PARASOL_NATURAL",3,2011-11-10,5.95,14911,"EIRE"
"575728","22947","WOODEN_ADVENT_CALENDAR_RED",6,2011-11-10,7.95,14911,"EIRE"
"575728","23311","VINTAGE_CHRISTMAS_STOCKING",24,2011-11-10,2.55,14911,"EIRE"
"575728","23264","SET_OF_3_WOODEN_SLEIGH_DECORATIONS",12,2011-11-10,1.25,14911,"EIRE"
"575728","23266","SET_OF_3_WOODEN_STOCKING_DECORATION",12,2011-11-10,1.25,14911,"EIRE"
"575728","22430","ENAMEL_WATERING_CAN_CREAM",4,2011-11-10,4.95,14911,"EIRE"
"575728","21257","VICTORIAN_SEWING_BOX_MEDIUM",4,2011-11-10,7.95,14911,"EIRE"
"575728","22509","SEWING_BOX_RETROSPOT_DESIGN",3,2011-11-10,16.95,14911,"EIRE"
"575728","21770","OPEN_CLOSED_METAL_SIGN",2,2011-11-10,4.95,14911,"EIRE"
"575728","22722","SET_OF_6_SPICE_TINS_PANTRY_DESIGN",4,2011-11-10,3.95,14911,"EIRE"
"575728","22723","SET_OF_6_HERB_TINS_SKETCHBOOK",4,2011-11-10,3.95,14911,"EIRE"
"575728","22282","12_EGG_HOUSE_PAINTED_WOOD",4,2011-11-10,12.75,14911,"EIRE"
"575728","22892","SET_OF_SALT_AND_PEPPER_TOADSTOOLS",12,2011-11-10,1.25,14911,"EIRE"
"575728","23328","SET_6_SCHOOL_MILK_BOTTLES_IN_CRATE",4,2011-11-10,3.75,14911,"EIRE"
"575728","84880","WHITE_WIRE_EGG_HOLDER",6,2011-11-10,7.5,14911,"EIRE"
"575728","20914","SET/5_RED_RETROSPOT_LID_GLASS_BOWLS",12,2011-11-10,2.95,14911,"EIRE"
"575728","22138","BAKING_SET_9_PIECE_RETROSPOT",6,2011-11-10,4.95,14911,"EIRE"
"575728","16161G","WRAP_BAD_HAIR_DAY",25,2011-11-10,0.1,14911,"EIRE"
"575728","23081","GREEN_METAL_BOX_ARMY_SUPPLIES",2,2011-11-10,8.25,14911,"EIRE"
"575728","23080","RED_METAL_BOX_TOP_SECRET",2,2011-11-10,8.25,14911,"EIRE"
"575728","23348","CHILDRENS_TOY_COOKING_UTENSIL_SET",6,2011-11-10,2.08,14911,"EIRE"
"575728","21219","SET/4_BADGES_BALLOON_GIRL",10,2011-11-10,1.25,14911,"EIRE"
"575728","21224","SET/4_SKULL_BADGES",10,2011-11-10,1.25,14911,"EIRE"
"575728","84508C","BLUE_CIRCLES_DESIGN_TEDDY",6,2011-11-10,2.55,14911,"EIRE"
"575728","22175","PINK_OWL_SOFT_TOY",6,2011-11-10,2.95,14911,"EIRE"
"575728","22650","CERAMIC_PIRATE_CHEST_MONEY_BANK",12,2011-11-10,1.45,14911,"EIRE"
"575728","22580","ADVENT_CALENDAR_GINGHAM_SACK",3,2011-11-10,5.95,14911,"EIRE"
"575728","23076","ICE_CREAM_SUNDAE_LIP_GLOSS",24,2011-11-10,1.25,14911,"EIRE"
"575728","23078","ICE_CREAM_PEN_LIP_GLOSS",24,2011-11-10,1.25,14911,"EIRE"
"575728","22483","RED_GINGHAM_TEDDY_BEAR",6,2011-11-10,2.95,14911,"EIRE"
"575728","84931B","BLUE_SCOTTIE_DOG_W_FLOWER_PATTERN",6,2011-11-10,2.55,14911,"EIRE"
"575728","84931A","PINK_SCOTTIE_DOG_W_FLOWER_PATTERN",6,2011-11-10,2.55,14911,"EIRE"
"575728","21832","CHOCOLATE_CALCULATOR",12,2011-11-10,1.65,14911,"EIRE"
"575728","20985","HEART_CALCULATOR",12,2011-11-10,1.25,14911,"EIRE"
"575728","21080","SET/20_RED_RETROSPOT_PAPER_NAPKINS",12,2011-11-10,0.85,14911,"EIRE"
"575728","22797","CHEST_OF_DRAWERS_GINGHAM_HEART",1,2011-11-10,16.95,14911,"EIRE"
"575728","23110","PARISIENNE_KEY_CABINET",2,2011-11-10,5.75,14911,"EIRE"
"575728","23397","FOOT_STOOL_HOME_SWEET_HOME",2,2011-11-10,9.95,14911,"EIRE"
"575728","23405","HOME_SWEET_HOME_2_DRAWER_CABINET",4,2011-11-10,4.95,14911,"EIRE"
"575735","23435","3_RAFFIA_RIBBONS_VINTAGE_CHRISTMAS",10,2011-11-11,0.79,14156,"EIRE"
"575735","85179A","GREEN_BITTY_LIGHT_CHAIN",12,2011-11-11,1.25,14156,"EIRE"
"575735","23367","SET_12_COLOUR_PENCILS_SPACEBOY",16,2011-11-11,0.65,14156,"EIRE"
"575735","23534","WALL_ART_STOP_FOR_TEA",6,2011-11-11,5.95,14156,"EIRE"
"575735","23507","MINI_PLAYING_CARDS_BUFFALO_BILL",20,2011-11-11,0.42,14156,"EIRE"
"575735","71477","COLOUR_GLASS._STAR_T-LIGHT_HOLDER",12,2011-11-11,3.95,14156,"EIRE"
"575735","21326","AGED_GLASS_SILVER_T-LIGHT_HOLDER",12,2011-11-11,0.65,14156,"EIRE"
"575735","23273","HEART_T-LIGHT_HOLDER_WILLIE_WINKIE",12,2011-11-11,1.65,14156,"EIRE"
"575735","21733","RED_HANGING_HEART_T-LIGHT_HOLDER",6,2011-11-11,2.95,14156,"EIRE"
"575735","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",6,2011-11-11,2.95,14156,"EIRE"
"575735","23129","HEART_SHAPED_HOLLY_WREATH",4,2011-11-11,4.15,14156,"EIRE"
"575735","23491","VINTAGE_JINGLE_BELLS_HEART",2,2011-11-11,8.25,14156,"EIRE"
"575735","22592","CARDHOLDER_HOLLY_WREATH_METAL",4,2011-11-11,3.75,14156,"EIRE"
"575735","23497","CLASSIC_CHROME_BICYCLE_BELL",12,2011-11-11,1.45,14156,"EIRE"
"575735","22947","WOODEN_ADVENT_CALENDAR_RED",6,2011-11-11,7.95,14156,"EIRE"
"575735","22469","HEART_OF_WICKER_SMALL",12,2011-11-11,1.65,14156,"EIRE"
"575735","C2","CARRIAGE",1,2011-11-11,50,14156,"EIRE"
"575751","20717","STRAWBERRY_SHOPPER_BAG",30,2011-11-11,1.25,14911,"EIRE"
"575751","23298","SPOTTY_BUNTING",12,2011-11-11,4.95,14911,"EIRE"
"575751","23076","ICE_CREAM_SUNDAE_LIP_GLOSS",24,2011-11-11,1.25,14911,"EIRE"
"575751","23320","GIANT_50'S_CHRISTMAS_CRACKER",24,2011-11-11,2.89,14911,"EIRE"
"575751","23203","JUMBO_BAG_VINTAGE_DOILY",10,2011-11-11,2.08,14911,"EIRE"
"575751","22469","HEART_OF_WICKER_SMALL",12,2011-11-11,1.65,14911,"EIRE"
"575751","23209","LUNCH_BAG_VINTAGE_DOILY",10,2011-11-11,1.65,14911,"EIRE"
"575751","23344","JUMBO_BAG_50'S_CHRISTMAS",10,2011-11-11,2.08,14911,"EIRE"
"575751","21519","GIN_&_TONIC_DIET_GREETING_CARD",24,2011-11-11,0.42,14911,"EIRE"
"575751","23082","SET_6_PAPER_TABLE_LANTERN_HEARTS",18,2011-11-11,3.75,14911,"EIRE"
"575751","23083","SET_6_PAPER_TABLE_LANTERN_STARS",18,2011-11-11,3.75,14911,"EIRE"
"575751","22138","BAKING_SET_9_PIECE_RETROSPOT",6,2011-11-11,4.95,14911,"EIRE"
"575751","22693","GROW_A_FLYTRAP_OR_SUNFLOWER_IN_TIN",24,2011-11-11,1.25,14911,"EIRE"
"575751","23301","GARDENERS_KNEELING_PAD_KEEP_CALM",12,2011-11-11,1.65,14911,"EIRE"
"575751","23355","HOT_WATER_BOTTLE_KEEP_CALM",24,2011-11-11,4.15,14911,"EIRE"
"575751","23356","LOVE_HOT_WATER_BOTTLE",24,2011-11-11,4.95,14911,"EIRE"
"575751","22865","HAND_WARMER_OWL_DESIGN",12,2011-11-11,2.1,14911,"EIRE"
"575751","84077","WORLD_WAR_2_GLIDERS_ASSTD_DESIGNS",48,2011-11-11,0.29,14911,"EIRE"
"575751","21380","WOODEN_HAPPY_BIRTHDAY_GARLAND",18,2011-11-11,2.95,14911,"EIRE"
"575751","22694","WICKER_STAR",12,2011-11-11,2.1,14911,"EIRE"
"575751","22355","CHARLOTTE_BAG_SUKI_DESIGN",40,2011-11-11,0.85,14911,"EIRE"
"575751","22027","TEA_PARTY_BIRTHDAY_CARD",24,2011-11-11,0.42,14911,"EIRE"
"575751","22037","ROBOT_BIRTHDAY_CARD",12,2011-11-11,0.42,14911,"EIRE"
"575751","23439","HAND_WARMER_RED_LOVE_HEART",12,2011-11-11,2.1,14911,"EIRE"
"575751","21730","GLASS_STAR_FROSTED_T-LIGHT_HOLDER",18,2011-11-11,4.25,14911,"EIRE"
"575751","71477","COLOUR_GLASS._STAR_T-LIGHT_HOLDER",12,2011-11-11,3.95,14911,"EIRE"
"575751","22795","SWEETHEART_RECIPE_BOOK_STAND",8,2011-11-11,6.75,14911,"EIRE"
"575751","21114","LAVENDER_SCENTED_FABRIC_HEART",20,2011-11-11,1.25,14911,"EIRE"
"575751","22457","NATURAL_SLATE_HEART_CHALKBOARD",18,2011-11-11,2.95,14911,"EIRE"
"575751","84946","ANTIQUE_SILVER_T-LIGHT_GLASS",12,2011-11-11,1.25,14911,"EIRE"
"575751","20727","LUNCH_BAG__BLACK_SKULL.",20,2011-11-11,1.65,14911,"EIRE"
"575751","21479","WHITE_SKULL_HOT_WATER_BOTTLE",12,2011-11-11,4.25,14911,"EIRE"
"575751","21677","HEARTS__STICKERS",24,2011-11-11,0.85,14911,"EIRE"
"575751","21679","SKULLS__STICKERS",24,2011-11-11,0.85,14911,"EIRE"
"575751","82583","HOT_BATHS_METAL_SIGN",12,2011-11-11,2.1,14911,"EIRE"
"575751","22379","RECYCLING_BAG_RETROSPOT",5,2011-11-11,2.1,14911,"EIRE"
"575751","22483","RED_GINGHAM_TEDDY_BEAR",12,2011-11-11,2.95,14911,"EIRE"
"575751","21733","RED_HANGING_HEART_T-LIGHT_HOLDER",24,2011-11-11,2.95,14911,"EIRE"
"575751","22938","CUPCAKE_LACE_PAPER_SET_6",24,2011-11-11,1.95,14911,"EIRE"
"575751","23500","KEY_RING_BASEBALL_BOOT_ASSORTED",20,2011-11-11,1.25,14911,"EIRE"
"575751","72225C","LAVENDER_SCENT_CAKE_CANDLE",48,2011-11-11,0.29,14911,"EIRE"
"575751","23497","CLASSIC_CHROME_BICYCLE_BELL",12,2011-11-11,1.45,14911,"EIRE"
"575751","22310","IVORY_KNITTED_MUG_COSY",18,2011-11-11,1.65,14911,"EIRE"
"575751","21877","HOME_SWEET_HOME_MUG",12,2011-11-11,1.65,14911,"EIRE"
"575751","22308","TEA_COSY_BLUE_STRIPE",18,2011-11-11,2.55,14911,"EIRE"
"575751","22846","BREAD_BIN_DINER_STYLE_RED",1,2011-11-11,16.95,14911,"EIRE"
"575751","85053","FRENCH_ENAMEL_CANDLEHOLDER",6,2011-11-11,2.1,14911,"EIRE"
"575871","22197","POPCORN_HOLDER",24,2011-11-11,0.85,14911,"EIRE"
"575871","85099B","JUMBO_BAG_RED_RETROSPOT",10,2011-11-11,2.08,14911,"EIRE"
"575871","23524","WALL_ART_HORSE_&_PONY",6,2011-11-11,3.75,14911,"EIRE"
"575871","21786","POLKADOT_RAIN_HAT",24,2011-11-11,0.42,14911,"EIRE"
"575871","22531","MAGIC_DRAWING_SLATE_CIRCUS_PARADE",24,2011-11-11,0.42,14911,"EIRE"
"575871","21790","VINTAGE_SNAP_CARDS",24,2011-11-11,0.85,14911,"EIRE"
"575871","20973","12_PENCIL_SMALL_TUBE_WOODLAND",24,2011-11-11,0.65,14911,"EIRE"
"575871","22865","HAND_WARMER_OWL_DESIGN",12,2011-11-11,2.1,14911,"EIRE"
"575871","22923","FRIDGE_MAGNETS_LES_ENFANTS_ASSORTED",12,2011-11-11,0.85,14911,"EIRE"
"575871","21980","PACK_OF_12_RED_RETROSPOT_TISSUES",24,2011-11-11,0.39,14911,"EIRE"
"575871","22195","LARGE_HEART_MEASURING_SPOONS",12,2011-11-11,1.65,14911,"EIRE"
"575871","22841","ROUND_CAKE_TIN_VINTAGE_GREEN",2,2011-11-11,7.95,14911,"EIRE"
"575871","22840","ROUND_CAKE_TIN_VINTAGE_RED",2,2011-11-11,7.95,14911,"EIRE"
"575871","22558","CLOTHES_PEGS_RETROSPOT_PACK_24",24,2011-11-11,1.65,14911,"EIRE"
"575871","21470","FLOWER_VINE_RAFFIA_FOOD_COVER",6,2011-11-11,3.75,14911,"EIRE"
"575871","22635","CHILDS_BREAKFAST_SET_DOLLY_GIRL",2,2011-11-11,9.95,14911,"EIRE"
"575871","22974","CHILDRENS_DOLLY_GIRL_MUG",12,2011-11-11,1.65,14911,"EIRE"
